## Data on COVID-19 cases by variant in several countries.
## Accessed on 2024-01-22 from
## https://ourworldindata.org/grapher/covid-variants-area?time=earliest..2023-12-04&facet=none&country=~USA
Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.2),Omicron (BA.1),Omicron (BA.5),Omicron (BA.4),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
Ecuador,ECU,2022-08-29,0,0,0,0,1,8,185,44,4,0,0,0,0,0,0,0,0,0,0,0
Ecuador,ECU,2022-09-12,0,0,0,0,0,0,82,18,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,ECU,2022-11-21,0,0,0,0,0,0,23,1,0,2,139,4,0,0,0,0,0,0,0,0
Ecuador,ECU,2022-12-05,0,0,0,1,0,0,5,0,0,2,108,7,0,0,1,0,0,0,0,0
Ecuador,ECU,2022-12-19,0,0,0,0,0,0,6,0,0,4,341,29,0,0,1,0,0,0,0,0
Ecuador,ECU,2023-01-02,0,0,0,0,0,0,3,0,0,2,230,35,0,0,0,0,0,0,0,0
Ecuador,ECU,2023-01-16,0,0,0,0,0,0,5,0,0,1,83,24,1,0,1,0,0,0,0,0
Egypt,EGY,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Egypt,EGY,2022-08-01,0,0,0,0,13,6,210,10,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,EGY,2022-08-15,0,0,0,0,4,1,186,3,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,EGY,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,30,0,0,0,0
Egypt,EGY,2023-03-13,0,0,0,0,0,0,1,0,0,3,0,5,30,0,0,135,0,0,2,0
El Salvador,SLV,2022-01-17,0,0,0,1,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
Estonia,EST,2021-02-15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
Estonia,EST,2021-03-01,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
Estonia,EST,2021-03-15,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Estonia,EST,2021-03-29,794,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Estonia,EST,2021-04-12,713,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Estonia,EST,2021-04-26,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Estonia,EST,2021-05-10,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Estonia,EST,2021-05-24,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Estonia,EST,2021-07-19,13,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-02,7,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-16,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-30,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-09-13,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-09-27,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-11,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-25,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-11-08,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-11-22,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-06,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-20,0,0,0,334,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-03,0,0,0,200,2,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-17,0,0,0,26,11,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-31,0,0,0,8,57,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-02-14,0,0,0,1,101,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-02-28,0,0,0,0,240,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-03-14,0,0,0,0,300,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-03-28,0,0,0,0,328,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Estonia,EST,2022-04-11,0,0,0,0,352,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Estonia,EST,2022-04-25,0,0,0,0,335,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Estonia,EST,2022-05-09,0,0,0,0,349,0,3,1,3,0,0,0,0,0,0,0,0,0,6,0
Estonia,EST,2022-05-23,0,0,0,0,347,1,10,1,3,0,0,0,0,0,0,0,0,0,10,0
Estonia,EST,2022-06-06,0,0,0,0,252,2,79,3,15,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-06-20,0,0,0,0,109,1,155,12,15,0,0,0,0,0,0,0,0,0,3,0
Estonia,EST,2022-07-04,0,0,0,0,13,0,109,3,4,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-07-18,0,0,0,0,6,0,162,6,3,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-08-01,0,0,0,0,0,0,126,1,0,2,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-08-15,0,0,0,0,0,0,141,7,1,2,0,0,0,0,0,0,0,0,1,0
Estonia,EST,2022-08-29,0,0,0,0,0,0,306,14,1,1,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-09-12,0,0,0,0,1,0,225,16,0,1,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-09-26,0,0,0,0,0,0,366,6,0,1,1,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-10-10,0,0,0,0,1,0,352,2,0,8,10,0,0,0,0,0,0,0,0,0
Eswatini,SWZ,2021-12-20,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,ETH,2021-08-02,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ethiopia,ETH,2021-08-16,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,2021-06-21,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,2021-07-19,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Finland,FIN,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
Finland,FIN,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
Finland,FIN,2020-12-21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Finland,FIN,2021-01-04,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
Finland,FIN,2021-01-18,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
Finland,FIN,2021-02-01,336,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
Finland,FIN,2021-02-15,959,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
Finland,FIN,2021-03-01,835,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520
Finland,FIN,2021-03-15,1129,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
Finland,FIN,2021-03-29,725,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Finland,FIN,2021-04-12,523,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Finland,FIN,2021-04-26,401,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Finland,FIN,2021-05-10,412,21,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Finland,FIN,2021-05-24,399,7,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Finland,FIN,2021-06-07,239,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Finland,FIN,2021-06-21,142,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Finland,FIN,2021-07-05,47,2,6,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Finland,FIN,2021-07-19,10,0,1,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Finland,FIN,2021-08-02,16,0,5,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Finland,FIN,2021-08-16,5,0,2,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Finland,FIN,2021-08-30,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-09-13,1,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-09-27,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-10-11,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-10-25,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-11-08,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-11-22,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-12-06,0,0,0,832,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2021-12-20,0,0,0,986,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2022-01-03,0,0,0,325,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2022-01-17,0,0,0,100,17,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2022-01-31,0,0,0,22,48,1293,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Finland,FIN,2022-02-14,0,0,0,4,143,858,0,0,0,0,0,0,0,0,0,0,0,0,63,0
Finland,FIN,2022-02-28,0,0,0,1,288,709,0,0,0,0,0,0,0,0,0,0,0,0,65,0
Finland,FIN,2022-03-14,0,0,0,0,545,473,0,0,0,0,0,0,0,0,0,0,0,0,34,0
Finland,FIN,2022-03-28,0,0,0,0,820,307,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Finland,FIN,2022-04-11,0,0,0,0,498,65,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Finland,FIN,2022-04-25,0,0,0,0,738,24,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Finland,FIN,2022-05-09,0,0,0,0,776,14,1,0,3,0,0,0,0,0,0,0,0,0,8,0
Finland,FIN,2022-05-23,0,0,0,0,696,5,28,6,11,0,0,0,0,0,0,0,0,0,8,0
Finland,FIN,2022-06-06,0,0,0,0,502,1,97,18,28,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2022-06-20,0,0,0,0,346,1,273,32,46,0,0,0,0,0,0,0,0,0,1,0
Finland,FIN,2022-07-04,0,0,0,0,169,0,511,44,41,0,0,0,0,0,0,0,0,0,1,0
Finland,FIN,2022-07-18,0,0,0,0,73,0,631,37,23,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,2022-08-01,0,0,0,0,14,0,788,24,39,0,0,0,0,0,0,0,0,0,2,0
Finland,FIN,2022-08-15,0,0,0,0,4,0,715,12,6,1,0,0,0,0,0,0,0,0,3,0
Finland,FIN,2022-08-29,0,0,0,0,1,0,285,4,1,0,0,0,0,0,0,0,0,0,1,0
Finland,FIN,2022-09-12,0,0,0,0,0,0,219,3,0,2,0,0,0,0,0,0,0,0,1,0
Finland,FIN,2022-09-26,0,0,0,0,0,0,199,3,0,5,3,0,0,0,0,0,0,0,1,0
Finland,FIN,2022-10-10,0,0,0,0,1,0,250,8,0,3,9,0,0,0,0,0,0,0,0,0
Finland,FIN,2022-10-24,0,0,0,0,0,0,226,6,0,1,15,1,0,0,0,0,0,0,0,0
Finland,FIN,2022-11-07,0,0,0,0,1,0,324,4,0,11,59,11,0,0,0,0,0,0,2,0
Finland,FIN,2022-11-21,0,0,0,0,0,0,288,16,0,10,109,37,0,0,2,0,0,0,3,0
Finland,FIN,2022-12-05,0,0,0,0,2,0,273,11,0,15,176,36,0,0,1,0,0,0,0,0
Finland,FIN,2022-12-19,0,0,0,0,0,0,262,10,0,26,259,36,0,0,8,0,0,0,1,0
Finland,FIN,2023-01-02,0,0,0,0,0,0,195,1,0,13,284,27,2,0,7,1,0,0,1,0
Finland,FIN,2023-01-16,0,0,0,0,1,0,81,0,0,11,215,19,11,0,22,0,0,0,1,0
Finland,FIN,2023-01-30,0,0,0,0,0,0,81,0,0,18,189,19,14,0,31,1,0,0,2,0
Finland,FIN,2023-02-13,0,0,0,0,0,0,28,0,0,10,152,25,38,0,47,4,0,0,17,0
Finland,FIN,2023-02-27,0,0,0,0,1,0,22,0,0,6,82,10,87,0,59,12,0,0,16,0
Finland,FIN,2023-03-13,0,0,0,0,0,0,11,0,0,4,69,11,148,0,72,57,0,0,20,0
Finland,FIN,2023-03-27,0,0,0,0,0,0,3,1,0,2,33,16,157,3,47,75,4,0,14,0
Finland,FIN,2023-04-10,0,0,0,0,0,0,1,0,0,0,30,6,126,2,50,71,0,0,8,0
Finland,FIN,2023-04-24,0,0,0,0,0,0,0,0,0,0,11,9,101,1,39,51,3,0,4,0
Finland,FIN,2023-05-08,0,0,0,0,0,0,2,0,0,0,9,0,118,16,58,106,1,0,8,0
Finland,FIN,2023-05-22,0,0,0,0,1,0,0,0,0,0,2,1,107,13,52,149,10,0,1,0
Finland,FIN,2023-06-05,0,0,0,0,0,0,0,0,0,0,2,0,64,16,23,69,15,0,3,0
Finland,FIN,2023-06-19,0,0,0,0,0,0,0,0,0,0,3,0,64,16,16,72,11,2,2,0
Finland,FIN,2023-07-03,0,0,0,0,0,0,0,0,0,1,0,0,20,13,8,49,14,3,0,0
Finland,FIN,2023-09-11,0,0,0,0,0,0,0,0,0,0,1,0,13,16,2,33,17,60,1,0
Finland,FIN,2023-09-25,0,0,0,0,4,0,0,0,0,0,0,0,11,18,3,27,28,102,1,0
Finland,FIN,2023-10-09,0,0,0,0,2,0,0,0,0,0,0,0,10,45,3,24,11,125,6,0
Finland,FIN,2023-10-23,0,0,0,0,11,0,0,0,0,0,0,0,25,42,13,13,35,226,6,0
Finland,FIN,2023-11-06,0,0,0,0,11,0,0,0,0,0,0,0,32,48,11,13,12,261,4,0
France,FRA,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
France,FRA,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
France,FRA,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
France,FRA,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
France,FRA,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
France,FRA,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454
France,FRA,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322
France,FRA,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717
France,FRA,2020-11-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844
France,FRA,2020-11-23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568
France,FRA,2020-12-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
France,FRA,2020-12-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
France,FRA,2021-01-04,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
France,FRA,2021-01-18,464,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114
France,FRA,2021-02-01,1265,391,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698
France,FRA,2021-02-15,1517,192,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889
France,FRA,2021-03-01,1560,361,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
France,FRA,2021-03-15,3217,360,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891
France,FRA,2021-03-29,5476,534,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742
France,FRA,2021-04-12,3850,480,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
France,FRA,2021-04-26,3696,497,146,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
France,FRA,2021-05-10,2773,476,52,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
France,FRA,2021-05-24,2329,436,80,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
France,FRA,2021-06-07,1934,424,67,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139
France,FRA,2021-06-21,1086,368,55,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
France,FRA,2021-07-05,688,520,152,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
France,FRA,2021-07-19,816,643,299,11986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
France,FRA,2021-08-02,480,343,310,24489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
France,FRA,2021-08-16,161,236,104,13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
France,FRA,2021-08-30,55,87,43,11381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
France,FRA,2021-09-13,16,32,14,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
France,FRA,2021-09-27,7,9,4,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
France,FRA,2021-10-11,0,0,2,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
France,FRA,2021-10-25,1,2,0,6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
France,FRA,2021-11-08,1,0,0,16697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
France,FRA,2021-11-22,2,0,0,16160,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43
France,FRA,2021-12-06,2,0,0,17226,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,326
France,FRA,2021-12-20,3,0,0,14905,0,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,363
France,FRA,2022-01-03,0,0,0,8635,24,14163,0,0,0,0,0,0,0,0,0,0,0,0,0,59
France,FRA,2022-01-17,0,0,0,1975,129,15623,0,0,0,0,0,0,0,0,0,0,0,0,1,16
France,FRA,2022-01-31,0,0,0,398,615,14512,0,0,0,0,0,0,0,0,0,0,0,0,7,6
France,FRA,2022-02-14,1,0,0,99,2021,13261,2,0,0,0,0,0,0,0,0,0,0,0,21,16
France,FRA,2022-02-28,0,0,0,32,5665,9911,0,0,0,0,0,0,0,0,0,0,0,0,30,1
France,FRA,2022-03-14,0,0,0,5,11898,5510,0,0,0,0,0,0,0,0,0,0,0,0,45,4
France,FRA,2022-03-28,0,0,0,2,17511,2152,0,0,0,0,0,0,0,0,0,0,0,0,44,8
France,FRA,2022-04-11,0,0,0,0,16917,659,1,1,4,0,0,0,0,0,0,0,0,0,51,5
France,FRA,2022-04-25,0,0,0,1,15630,245,24,12,11,0,0,0,0,0,0,0,0,0,40,1
France,FRA,2022-05-09,0,0,0,2,12074,87,189,42,66,0,0,0,0,0,0,0,0,0,54,1
France,FRA,2022-05-23,0,0,0,2,8819,51,945,158,210,0,0,0,0,0,0,0,0,0,53,1
France,FRA,2022-06-06,0,0,0,2,6487,17,3585,545,499,0,0,0,0,0,0,0,0,0,74,1
France,FRA,2022-06-20,0,0,0,1,3719,10,4991,611,600,0,0,0,0,0,0,0,0,0,72,0
France,FRA,2022-07-04,0,0,0,1,1629,10,10200,1034,449,2,0,0,0,0,0,0,0,0,113,1
France,FRA,2022-07-18,0,0,0,2,513,4,10430,877,183,3,0,0,0,0,0,0,0,0,115,0
France,FRA,2022-08-01,0,0,0,2,146,5,8507,539,52,5,0,0,0,0,0,0,0,0,66,0
France,FRA,2022-08-15,0,0,0,0,43,5,5246,362,13,5,0,0,0,0,0,0,0,0,44,0
France,FRA,2022-08-29,0,0,0,0,18,4,4670,293,7,25,5,0,0,0,0,0,0,0,39,0
France,FRA,2022-09-12,0,0,0,0,17,2,4605,404,2,46,43,0,0,0,0,0,0,0,33,0
France,FRA,2022-09-26,0,0,0,0,16,5,5445,545,1,54,377,1,0,0,0,0,0,0,29,0
France,FRA,2022-10-10,0,0,0,0,22,2,5081,443,0,99,1172,5,0,0,0,0,0,0,23,0
France,FRA,2022-10-24,0,0,0,0,41,0,4606,353,0,119,2208,25,0,0,0,0,0,0,13,0
France,FRA,2022-11-07,0,0,0,0,9,3,1989,162,0,80,1746,28,1,0,1,0,0,0,8,0
France,FRA,2022-11-21,0,0,0,0,14,0,1301,84,0,118,2277,62,1,0,5,0,0,0,15,0
France,FRA,2022-12-05,0,0,0,0,39,1,1701,73,0,292,6138,145,16,0,37,1,0,0,22,0
France,FRA,2022-12-19,0,0,0,0,33,1,1294,53,0,376,7697,121,30,0,73,7,0,0,35,0
France,FRA,2023-01-02,0,0,0,0,13,4,669,35,0,291,5105,81,63,0,124,3,0,0,25,0
France,FRA,2023-01-16,0,0,0,0,3,0,231,2,1,95,1817,34,55,0,61,3,1,0,14,0
France,FRA,2023-01-30,0,0,0,0,5,0,145,6,0,126,1688,40,219,0,126,23,0,0,35,1
France,FRA,2023-02-13,0,0,0,0,3,0,110,1,0,71,1022,35,432,1,118,69,1,0,21,0
France,FRA,2023-02-27,0,0,0,0,1,0,43,0,0,36,732,29,731,0,127,165,0,0,34,0
France,FRA,2023-03-13,0,0,0,0,1,0,18,0,0,38,444,58,1382,1,129,357,7,0,43,0
France,FRA,2023-03-27,0,0,0,0,1,0,15,0,0,29,278,29,1712,11,137,637,30,0,46,0
France,FRA,2023-04-10,0,0,0,0,2,0,16,0,0,8,166,38,1880,28,141,831,36,1,27,0
France,FRA,2023-04-24,0,0,0,0,0,0,13,0,0,3,122,65,1838,62,106,1127,59,0,17,0
France,FRA,2023-05-08,0,0,0,0,1,1,5,0,0,1,52,73,1354,103,81,883,60,1,19,0
France,FRA,2023-05-22,0,0,0,0,0,0,2,0,0,6,24,46,773,169,43,555,55,1,6,0
France,FRA,2023-06-05,0,0,0,0,0,0,0,0,0,0,7,22,625,201,19,502,81,5,12,0
France,FRA,2023-06-19,0,0,0,0,3,0,2,0,0,1,5,14,319,220,16,241,71,4,8,0
France,FRA,2023-07-03,0,0,0,0,0,0,1,0,1,0,2,3,174,144,7,133,45,23,5,0
France,FRA,2023-07-17,0,0,0,0,1,0,0,0,0,0,2,7,138,115,4,98,58,58,6,0
France,FRA,2023-07-31,0,0,0,0,1,0,0,0,0,0,2,9,120,109,6,75,88,127,7,0
France,FRA,2023-08-14,0,0,0,0,1,0,1,0,0,0,0,8,133,146,6,111,120,246,12,0
France,FRA,2023-08-28,0,0,0,0,4,0,0,0,0,0,2,33,218,268,32,223,320,682,28,0
France,FRA,2023-09-11,0,0,0,0,10,0,0,0,0,0,2,35,338,419,69,340,530,1163,80,0
France,FRA,2023-09-25,0,0,0,0,20,0,1,0,0,0,1,33,338,425,62,327,647,1256,115,0
France,FRA,2023-10-09,0,0,0,0,74,0,0,0,0,0,7,33,300,355,65,349,572,1155,63,0
France,FRA,2023-10-23,0,0,0,0,161,0,0,0,0,0,1,10,234,224,49,221,353,1078,64,0
France,FRA,2023-11-06,0,0,0,0,293,0,0,0,0,0,1,3,215,134,27,157,231,811,58,0
France,FRA,2023-11-20,0,0,0,0,633,0,0,0,0,0,0,5,209,83,21,90,125,731,48,0
France,FRA,2023-12-04,0,0,0,0,862,0,0,0,0,0,0,3,164,37,16,63,86,507,28,0
Gambia,GMB,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
Georgia,GEO,2021-10-25,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2021-12-06,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2021-12-20,0,0,0,122,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2022-01-03,0,0,0,40,4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2022-01-17,0,0,0,46,19,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2022-01-31,0,0,0,12,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2022-02-14,0,0,0,2,143,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,GEO,2022-02-28,0,0,0,0,144,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2022-07-04,0,0,0,0,8,0,109,8,3,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,2022-08-29,0,0,0,0,0,0,99,2,0,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353
Germany,DEU,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
Germany,DEU,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
Germany,DEU,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
Germany,DEU,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
Germany,DEU,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
Germany,DEU,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
Germany,DEU,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
Germany,DEU,2020-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
Germany,DEU,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426
Germany,DEU,2020-12-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582
Germany,DEU,2020-12-21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816
Germany,DEU,2021-01-04,25,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560
Germany,DEU,2021-01-18,107,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373
Germany,DEU,2021-02-01,725,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254
